course_id,course_credit,prereqdescription,career,equivalent_course_description,term,session,subject,catalogue,title,location_description,course_name,
25478,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6641,ENG. FRACTURE MECH.+FATIGUE,Sir George Williams Campus,Please see GRAD Calendar,
25478,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6641,ENG. FRACTURE MECH.+FATIGUE,Sir George Williams Campus,Please see GRAD Calendar,
50797,4,,GRAD,,Winter 2024,13W,MECH,6663,Coatings and Surface Engineering,Sir George Williams Campus,See Graduate Calendar,
50797,4,,GRAD,,Winter 2025,13W,MECH,6663,Coatings and Surface Engineering,Sir George Williams Campus,See Graduate Calendar,
50797,4,,GRAD,,Winter 2026,13W,MECH,6663,Coatings and Surface Engineering,Sir George Williams Campus,See Graduate Calendar,
25483,4,This course is reserved for MIAE students,GRAD,,Winter 2024,13W,MECH,6681,DYNAMICS+CNTL.NONHOLO.SYST.,Sir George Williams Campus,Please see GRAD Calendar,
25483,4,This course is reserved for MIAE students,GRAD,,Winter 2025,13W,MECH,6681,DYNAMICS+CNTL.NONHOLO.SYST.,Sir George Williams Campus,Please see GRAD Calendar,
25483,4,This course is reserved for MIAE students,GRAD,,Winter 2026,13W,MECH,6681,DYNAMICS+CNTL.NONHOLO.SYST.,Sir George Williams Campus,Please see GRAD Calendar,
25484,4,This course is reserved for MIAE students only,GRAD,,Summer 2024,6H1,MECH,6691,OPTICAL MICROSYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
25484,4,This course is reserved for MIAE students only,GRAD,,Summer 2025,6H1,MECH,6691,OPTICAL MICROSYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
47523,4,This course is reserved for MIAE students only,GRAD,,Winter 2024,13W,MECH,6741,MECHATRONICS,Sir George Williams Campus,Introduction to mechatronics; basic elements of mechatronic systems. Measurement systems: including principles of measurement systems; sensors and transducers; signal conditioning processes and circuits; filters and data acquisition. Actuation systems: mechanical actuation systems and electrical actuation systems. Controllers: control modes; PID controller; performance measures; introduction to digital controllers and robust control. Modeling and analysis of mechatronic systems; performance measures; frequency response; transient response analysis; stability analysis. A project.,
47523,4,This course is reserved for MIAE students only,GRAD,,Winter 2025,13W,MECH,6741,MECHATRONICS,Sir George Williams Campus,Introduction to mechatronics; basic elements of mechatronic systems. Measurement systems: including principles of measurement systems; sensors and transducers; signal conditioning processes and circuits; filters and data acquisition. Actuation systems: mechanical actuation systems and electrical actuation systems. Controllers: control modes; PID controller; performance measures; introduction to digital controllers and robust control. Modeling and analysis of mechatronic systems; performance measures; frequency response; transient response analysis; stability analysis. A project.,
47523,4,This course is reserved for MIAE students only,GRAD,,Winter 2026,13W,MECH,6741,MECHATRONICS,Sir George Williams Campus,Introduction to mechatronics; basic elements of mechatronic systems. Measurement systems: including principles of measurement systems; sensors and transducers; signal conditioning processes and circuits; filters and data acquisition. Actuation systems: mechanical actuation systems and electrical actuation systems. Controllers: control modes; PID controller; performance measures; introduction to digital controllers and robust control. Modeling and analysis of mechatronic systems; performance measures; frequency response; transient response analysis; stability analysis. A project.,
41855,4,"for students enrolled in the Master of Engineering Mechanical, Industrial, Aerospace Engineering and Co-op programs in Mechanical, Industrial, Aerospace Engineering.",GRAD,,Fall 2024,13W,MECH,6751,VEHICLE DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
41855,4,"for students enrolled in the Master of Engineering Mechanical, Industrial, Aerospace Engineering and Co-op programs in Mechanical, Industrial, Aerospace Engineering.",GRAD,,Fall 2025,13W,MECH,6751,VEHICLE DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
41855,4,"for students enrolled in the Master of Engineering Mechanical, Industrial, Aerospace Engineering and Co-op programs in Mechanical, Industrial, Aerospace Engineering.",GRAD,,Summer 2024,6H2,MECH,6751,VEHICLE DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
41855,4,"for students enrolled in the Master of Engineering Mechanical, Industrial, Aerospace Engineering and Co-op programs in Mechanical, Industrial, Aerospace Engineering.",GRAD,,Summer 2025,6H2,MECH,6751,VEHICLE DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
41857,4,   Never Taken/Not Registered: MECH454,GRAD,,Winter 2024,13W,MECH,6761,VEHICULAR INTER.COMB.ENGINES,Sir George Williams Campus,Please see GRAD Calendar,
41857,4,   Never Taken/Not Registered: MECH454,GRAD,,Winter 2025,13W,MECH,6761,VEHICULAR INTER.COMB.ENGINES,Sir George Williams Campus,Please see GRAD Calendar,
41857,4,   Never Taken/Not Registered: MECH454,GRAD,,Winter 2026,13W,MECH,6761,VEHICULAR INTER.COMB.ENGINES,Sir George Williams Campus,Please see GRAD Calendar,
49357,4,PREREQ MECH 6791,GRAD,,Winter 2024,13W,MECH,6791,AIRCRAFT HYDRO-MECHANICAL AND FUEL SYSTEMS,Sir George Williams Campus,See GRAD calendar.,
49357,4,PREREQ MECH 6791,GRAD,,Winter 2025,13W,MECH,6791,AIRCRAFT HYDRO-MECHANICAL AND FUEL SYSTEMS,Sir George Williams Campus,See GRAD calendar.,
49357,4,PREREQ MECH 6791,GRAD,,Winter 2026,13W,MECH,6791,AIRCRAFT HYDRO-MECHANICAL AND FUEL SYSTEMS,Sir George Williams Campus,See GRAD calendar.,
49358,4,PREREQ MECH 6891,GRAD,,Winter 2024,13W,MECH,6891,AIRCRAFT PNEUMATIC AND ELECTRICAL POWER SYSTEM,Sir George Williams Campus,See GRAD calendar.,
46935,4,This course is reserved for MIAE students only,GRAD,,Winter 2024,13W,MECH,691,TOPICS IN MECHANICAL ENG. I,Sir George Williams Campus,Please see GRAD Calendar,
46935,4,This course is reserved for MIAE students only,GRAD,,Winter 2025,13W,MECH,691,TOPICS IN MECHANICAL ENG. I,Sir George Williams Campus,Please see GRAD Calendar,
46935,4,This course is reserved for MIAE students only,GRAD,,Winter 2026,13W,MECH,691,TOPICS IN MECHANICAL ENG. I,Sir George Williams Campus,Please see GRAD Calendar,
50545,1,,GRAD,,Fall 2024,13W,MECH,692,CASE STUDY AND REPORT,Sir George Williams Campus,Please see GRAD Calendar- Course description is provided in the notes,
50545,1,,GRAD,,Fall 2025,13W,MECH,692,CASE STUDY AND REPORT,Sir George Williams Campus,Please see GRAD Calendar- Course description is provided in the notes,
50545,1,,GRAD,,Winter 2024,13W,MECH,692,CASE STUDY AND REPORT,Sir George Williams Campus,Please see GRAD Calendar- Course description is provided in the notes,
50545,1,,GRAD,,Winter 2025,13W,MECH,692,CASE STUDY AND REPORT,Sir George Williams Campus,Please see GRAD Calendar- Course description is provided in the notes,
50545,1,,GRAD,,Winter 2026,13W,MECH,692,CASE STUDY AND REPORT,Sir George Williams Campus,Please see GRAD Calendar- Course description is provided in the notes,
25510,4,This course is reserved for MIAE students only,GRAD,,Summer 2024,6H1,MECH,6941,CONCURRENT ENG.IN AERO.SYST.,Sir George Williams Campus,Please see GRAD Calendar,
25510,4,This course is reserved for MIAE students only,GRAD,,Summer 2025,6H1,MECH,6941,CONCURRENT ENG.IN AERO.SYST.,Sir George Williams Campus,Please see GRAD Calendar,
25510,4,This course is reserved for MIAE students only,GRAD,,Winter 2024,13W,MECH,6941,CONCURRENT ENG.IN AERO.SYST.,Sir George Williams Campus,Please see GRAD Calendar,
25510,4,This course is reserved for MIAE students only,GRAD,,Winter 2025,13W,MECH,6941,CONCURRENT ENG.IN AERO.SYST.,Sir George Williams Campus,Please see GRAD Calendar,
25510,4,This course is reserved for MIAE students only,GRAD,,Winter 2026,13W,MECH,6941,CONCURRENT ENG.IN AERO.SYST.,Sir George Williams Campus,Please see GRAD Calendar,
25511,3,THIS COURSE IS RESERVED FOR AEROSPACE STUDENTS ONLY,GRAD,,Fall 2024,13W,MECH,6961,AEROSPACE CASE STUDY 1,Sir George Williams Campus,Please see GRAD Calendar,
25511,3,THIS COURSE IS RESERVED FOR AEROSPACE STUDENTS ONLY,GRAD,,Fall 2025,13W,MECH,6961,AEROSPACE CASE STUDY 1,Sir George Williams Campus,Please see GRAD Calendar,
25511,3,THIS COURSE IS RESERVED FOR AEROSPACE STUDENTS ONLY,GRAD,,Winter 2024,13W,MECH,6961,AEROSPACE CASE STUDY 1,Sir George Williams Campus,Please see GRAD Calendar,
25511,3,THIS COURSE IS RESERVED FOR AEROSPACE STUDENTS ONLY,GRAD,,Winter 2025,13W,MECH,6961,AEROSPACE CASE STUDY 1,Sir George Williams Campus,Please see GRAD Calendar,
25511,3,THIS COURSE IS RESERVED FOR AEROSPACE STUDENTS ONLY,GRAD,,Winter 2026,13W,MECH,6961,AEROSPACE CASE STUDY 1,Sir George Williams Campus,Please see GRAD Calendar,
25512,3,THIS COURSE IS RESERVED FOR AEROSPACE STUDENTS ONLY,GRAD,,Fall 2024,13W,MECH,6971,AEROSPACE CASE STUDY II,Sir George Williams Campus,Please see GRAD Calendar,
25512,3,THIS COURSE IS RESERVED FOR AEROSPACE STUDENTS ONLY,GRAD,,Fall 2025,13W,MECH,6971,AEROSPACE CASE STUDY II,Sir George Williams Campus,Please see GRAD Calendar,
51375,1,,GRAD,,Fall 2025,13W,MECH,7012,Applied Numerical Computing I (1 credits),Sir George Williams Campus,Please see the graduate calander.,
51376,1,Prerequisite/Corequisite:MECH 7012 Applied Numerical Computing I,GRAD,,Winter 2026,13W,MECH,7013,Applied Numerical Computing II (1 credits),Sir George Williams Campus,Please see the graduate Calander,
25532,4,   Course Prerequisite: MECH6581,GRAD,,Winter 2024,13W,MECH,7501,DESIGN USING COMPOSITE MAT,Sir George Williams Campus,Please see GRAD Calendar,
25532,4,   Course Prerequisite: MECH6581,GRAD,,Winter 2025,13W,MECH,7501,DESIGN USING COMPOSITE MAT,Sir George Williams Campus,Please see GRAD Calendar,
25532,4,   Course Prerequisite: MECH6581,GRAD,,Winter 2026,13W,MECH,7501,DESIGN USING COMPOSITE MAT,Sir George Williams Campus,Please see GRAD Calendar,
32001,4,Course Prerequisite: MATH203; MATH204,UGRD,SOEN 228 = COMP 228,Summer 2024,6H1,SOEN,228,System Hardware,Sir George Williams Campus,"Processor structure, Data and Instructions, Instruction Set Processor (ISP) level view of computer hardware, assembly language level use. Memory systems — RAM and disks, hierarchy of memories. I/O organization, I/O devices and their diversity, their interconnection to CPU and Memory. Communication between computers at the physical level. Networks and computers. Lectures: three hours per week. Tutorial: two hours per week. Laboratory: two hours per week.Prerequisite: MATH 203 or Cegep Mathematics 103, MATH 204 or Cegep Mathematics 105.NOTE: Students who have received credit for COMP 228 may not take this course for credit.",
32001,4,Course Prerequisite: MATH203; MATH204,UGRD,SOEN 228 = COMP 228,Summer 2025,6H1,SOEN,228,System Hardware,Sir George Williams Campus,"Processor structure, Data and Instructions, Instruction Set Processor (ISP) level view of computer hardware, assembly language level use. Memory systems — RAM and disks, hierarchy of memories. I/O organization, I/O devices and their diversity, their interconnection to CPU and Memory. Communication between computers at the physical level. Networks and computers. Lectures: three hours per week. Tutorial: two hours per week. Laboratory: two hours per week.Prerequisite: MATH 203 or Cegep Mathematics 103, MATH 204 or Cegep Mathematics 105.NOTE: Students who have received credit for COMP 228 may not take this course for credit.",
32001,4,Course Prerequisite: MATH203; MATH204,UGRD,SOEN 228 = COMP 228,Winter 2024,13W,SOEN,228,System Hardware,Sir George Williams Campus,"Processor structure, Data and Instructions, Instruction Set Processor (ISP) level view of computer hardware, assembly language level use. Memory systems — RAM and disks, hierarchy of memories. I/O organization, I/O devices and their diversity, their interconnection to CPU and Memory. Communication between computers at the physical level. Networks and computers. Lectures: three hours per week. Tutorial: two hours per week. Laboratory: two hours per week.Prerequisite: MATH 203 or Cegep Mathematics 103, MATH 204 or Cegep Mathematics 105.NOTE: Students who have received credit for COMP 228 may not take this course for credit.",
32001,4,Course Prerequisite: MATH203; MATH204,UGRD,SOEN 228 = COMP 228,Winter 2025,13W,SOEN,228,System Hardware,Sir George Williams Campus,"Processor structure, Data and Instructions, Instruction Set Processor (ISP) level view of computer hardware, assembly language level use. Memory systems — RAM and disks, hierarchy of memories. I/O organization, I/O devices and their diversity, their interconnection to CPU and Memory. Communication between computers at the physical level. Networks and computers. Lectures: three hours per week. Tutorial: two hours per week. Laboratory: two hours per week.Prerequisite: MATH 203 or Cegep Mathematics 103, MATH 204 or Cegep Mathematics 105.NOTE: Students who have received credit for COMP 228 may not take this course for credit.",
32001,4,Course Prerequisite: MATH203; MATH204,UGRD,SOEN 228 = COMP 228,Winter 2026,13W,SOEN,228,System Hardware,Sir George Williams Campus,"Processor structure, Data and Instructions, Instruction Set Processor (ISP) level view of computer hardware, assembly language level use. Memory systems — RAM and disks, hierarchy of memories. I/O organization, I/O devices and their diversity, their interconnection to CPU and Memory. Communication between computers at the physical level. Networks and computers. Lectures: three hours per week. Tutorial: two hours per week. Laboratory: two hours per week.Prerequisite: MATH 203 or Cegep Mathematics 103, MATH 204 or Cegep Mathematics 105.NOTE: Students who have received credit for COMP 228 may not take this course for credit.",
